,text,cleaned,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count
647,@FoxNews Tigray #TigrayGenocide #TigrayUnderAttack #TigrayFamine #EritreaOutOfTigray  @ABlinken @MikeHammerUSA pls save #Tigraypeople #ghana #humanityfirst #Qatar2022 💔#Qatar2022EsLatina #QatarWorldCup2022 support #TigrayWomenAndGirls donate 💰 for #rapesurviors #tigraygenocidevictims https://t.co/I5MXxcKVkx, tigray tigraygenocide tigrayunderattack tigrayfamine eritreaoutoftigray pls save tigraypeople ghana humanityfirst qatar2022 qatar2022eslatina qatarworldcup2022 support tigraywomenandgirls donate for rapesurviors tigraygenocidevictims ,0.0,0.0,positive,0.0,0.69,0.31,0.7351,235,19
648,"Wanna visualize how your backyard, garden, swimming pool would look like?
Contact Me: https://t.co/bht8T55eim
#3dlandscapedesign #MondayMotivation #frontyard #modernhouse #Ghana #visualization #exteriorrendering https://t.co/2ufzy42kFt",wanna visualize how your backyard garden swimming pool would look like contact me 3dlandscapedesign mondaymotivation frontyard modernhouse ghana visualization exteriorrendering ,0.0,0.0,positive,0.0,0.884,0.116,0.3612,177,20
649,#Tigray #TigrayGenocide #TigrayUnderAttack #TigrayFamine #EritreaOutOfTigray  @ABlinken @MikeHammerUSA pls save #Tigraypeople #ghana #humanityfirst #Qatar2022 💔#Qatar2022EsLatina #QatarWorldCup2022 @elonmusk #TigrayWomenAndGirls donate💰 for #rapesurviors #tigraygenocidevictims https://t.co/I5MXxcsM6p, tigray tigraygenocide tigrayunderattack tigrayfamine eritreaoutoftigray pls save tigraypeople ghana humanityfirst qatar2022 qatar2022eslatina qatarworldcup2022 tigraywomenandgirls donate for rapesurviors tigraygenocidevictims ,0.0,0.0,positive,0.0,0.78,0.22,0.5423,227,18
650,"The Ministry of #Health (#MoH) is the government ministry of #Ghana that is responsible for the health of Ghanaians. It is involved in providing public health services, managing Ghana's #healthcare industry, and building Ghana's hospitals and medical education system.",the ministry of health moh is the government ministry of ghana that is responsible for the health of ghanaians it is involved in providing public health services managing ghana healthcare industry and building ghana hospitals and medical education system ,0.06666666666666667,0.20555555555555557,positive,0.0,0.943,0.057,0.3182,255,39
651,Kennesaw State researcher: Women may have an edge in entrepreneurial success – Kennesaw State University https://t.co/7rRbIPIu2F #latestnews #ghana,kennesaw state researcher women may have an edge in entrepreneurial success kennesaw state university latestnews ghana,0.3,0.0,positive,0.0,0.802,0.198,0.5719,118,16
652,"World Cup: Ghana edge out South Korea 3-2 despite Cho Gue-sung's heroics

#football #Ghana #Sports #SouthKorea #WorldCup
https://t.co/tiNau6YOvd",world cup ghana edge out south korea 3 2 despite cho gue sung heroics football ghana sports southkorea worldcup ,0.0,0.0,positive,0.0,0.825,0.175,0.5267,112,19
653,Ghana is winning. #FIFAWorldCup #Ghana #ghanavskorea #ghanavssouthkorea #Ghanaians #GhanaTonight #Ghanafootball #GhanaSports #ghanakorea #Ghanaian #FIFAWorldCupQatar2022 #FIFAWorldCup2022 #FIFA23 #FIFA #FIFA22 #FIFAWorldCuplive #FIFAWorldCup2022Qatar #FIFA2022 #SouthKorea https://t.co/Qg56esNCnT,ghana is winning fifaworldcup ghana ghanavskorea ghanavssouthkorea ghanaians ghanatonight ghanafootball ghanasports ghanakorea ghanaian fifaworldcupqatar2022 fifaworldcup2022 fifa23 fifa fifa22 fifaworldcuplive fifaworldcup2022qatar fifa2022 southkorea ,0.5,0.75,positive,0.0,0.861,0.139,0.5267,253,22
654,Portugal Enters World Cup Quarterfinals Thanks To Fernandes Double #FIFAWORLDCUP2022 #Ghana #Portugal #Uruguay https://t.co/pe9oqfB7bo,portugal enters world cup quarterfinals thanks to fernandes double fifaworldcup2022 ghana portugal uruguay ,0.1,0.1,positive,0.0,0.805,0.195,0.4404,107,13
655,Make the best of the world cup. Increase your winning chances with predictions by Prediktr #Qatar2022 #FIFAWorldCup Try for 14days for free https://t.co/NUmP4MsDFf #QatarWorldCup2022 #Ghana #SouthKorea #MatchDay #TrendingNow https://t.co/QVjcT8876S,make the best of the world cup increase your winning chances with predictions by prediktr qatar2022 fifaworldcup try for 14days for free qatarworldcup2022 ghana southkorea matchday trendingnow ,0.6333333333333333,0.6166666666666667,positive,0.0,0.595,0.405,0.9325,193,27
656,Make the best of the world cup. Increase your winning chances with predictions by Prediktr #Qatar2022 #FIFAWorldCup Try for 14days for free https://t.co/x5rRVUrEWc #QatarWorldCup2022 #Ghana #SouthKorea #MatchDay #TrendingNow https://t.co/Ekmgcauuzt,make the best of the world cup increase your winning chances with predictions by prediktr qatar2022 fifaworldcup try for 14days for free qatarworldcup2022 ghana southkorea matchday trendingnow ,0.6333333333333333,0.6166666666666667,positive,0.0,0.595,0.405,0.9325,193,27
657,"If you are looking for a professional architect to plan &amp; design your Shipping container project?
Contact Me: https://t.co/7E3gxnCDbd
#shippingcontainer #Brazil #home #Ghana #apartment #container #house https://t.co/OjMDKVYm1O",if you are looking for professional architect to plan amp design your shipping container project contact me shippingcontainer brazil home ghana apartment container house ,0.1,0.1,neutral,0.0,1.0,0.0,0.0,170,24
658,The fact that we’re going to have a #Ghana v #Uruguay in a win or go home game. #Runitbackkkkkk,the fact that we re going to have ghana uruguay in win or go home game runitbackkkkkk,0.2,0.4,positive,0.0,0.808,0.192,0.5859,85,17
659,South Korea vs Ghana was on MATCH! TV Russia HD. With commentary from Mikhail Melamed.  For more details see https://t.co/tmhOmz4tpt #SouthKorea #Ghana #MATCHTVRussiaHD,south korea vs ghana was on match tv russia hd with commentary from mikhail melamed for more details see southkorea ghana matchtvrussiahd,0.5,0.5,neutral,0.0,1.0,0.0,0.0,137,22
660,"I'm sorry but Ghana had to made a comeback since they got done dirty the last match with Portugal. Lmaoo goodbye K-pop 😭😭
#footballWorldCup2022 #ghanavssouthkorea #ghanavskorea #Ghana https://t.co/Mb5FHquCR0",i sorry but ghana had to made comeback since they got done dirty the last match with portugal lmaoo goodbye pop footballworldcup2022 ghanavssouthkorea ghanavskorea ghana ,-0.3666666666666667,0.6222222222222222,negative,0.185,0.815,0.0,-0.6124,170,25
661,Mohammed Kudus scored twice to help #Ghana grab a thrilling 3-2 World Cup win over #SouthKorea on Monday. #WorldCup2022  https://t.co/jbfPqFs4AQ https://t.co/NDvkP2fsGm,mohammed kudus scored twice to help ghana grab thrilling 3 2 world cup win over southkorea on monday worldcup2022 ,0.525,0.7,positive,0.0,0.593,0.407,0.8625,114,19
662,"South Korea vs Ghana was on Suspilne Rehiony. With commentary from Vitalii ""v1lat"" Volochai.  For more details see https://t.co/tmhOmz4tpt #SouthKorea #Ghana #SuspilneRehiony",south korea vs ghana was on suspilne rehiony with commentary from vitalii v1lat volochai for more details see southkorea ghana suspilnerehiony,0.5,0.5,neutral,0.0,1.0,0.0,0.0,142,21
663,South Korea vs Ghana was on Megogo Futbol 1 ($/geo/R). With commentary from Volodymyr Zverov. Co-commentator is Roman Bebekh.  For more details see https://t.co/tmhOmz4tpt #SouthKorea #Ghana #MegogoFutbolgeoR,south korea vs ghana was on megogo futbol 1 geo with commentary from volodymyr zverov co commentator is roman bebekh for more details see southkorea ghana megogofutbolgeor,0.5,0.5,neutral,0.0,1.0,0.0,0.0,171,27
664,"South Korea vs Ghana was on Megogo Futbol 1 ($/geo/R). With commentary from Vitalii ""v1lat"" Volochai.  For more details see https://t.co/tmhOmz4tpt #SouthKorea #Ghana #MegogoFutbolgeoR",south korea vs ghana was on megogo futbol 1 geo with commentary from vitalii v1lat volochai for more details see southkorea ghana megogofutbolgeor,0.5,0.5,neutral,0.0,1.0,0.0,0.0,146,23
665,"Who remember this #SouthAfricaWorldCip2010 
#Worldcup2010 
#Suarez 
#Ghana should be the first African qualify for the semifinals. Bad day black day in our African history. https://t.co/x1WJQwUOV3",who remember this southafricaworldcip2010 worldcup2010 suarez ghana should be the first african qualify for the semifinals bad day black day in our african history ,-0.1233333333333333,0.2866666666666667,negative,0.132,0.868,0.0,-0.5423,164,24
666,Ghana to join global community to commemorate World AIDS Day https://t.co/dwap5lptZW #Health #commemorate #Ghana #Thursday #WorldAIDSDay https://t.co/Mch1cvJbE0,ghana to join global community to commemorate world aids day health commemorate ghana thursday worldaidsday ,0.0,0.0,positive,0.0,0.864,0.136,0.296,108,15
667,#Qatar2022 #Qatar #flights from 🛫 #Ghana to #WorldCup2022 for $502 #FIFAWorldCup #QatarWorldCup2022 #قطر_2022 https://t.co/yfMSvaU6c5, qatar2022 qatar flights from ghana to worldcup2022 for 502 fifaworldcup qatarworldcup2022 2022 ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,96,12
668,#WorldCup2022 Pure Magic as #Aboubakar stunner and #Ghana joy light up 'wild' Monday in #Qatar - https://t.co/BFBYABcMER, worldcup2022 pure magic as aboubakar stunner and ghana joy light up wild monday in qatar ,0.40285714285714286,0.5599999999999999,positive,0.0,0.787,0.213,0.5859,90,15
669,"Ghana Vs South Korea: School children jubilate in grand style as Black Stars win match, video melts many hearts Read more: 
#ghanablackstars #GHA #Ghana #WorldCup2022
https://t.co/G7Jd6QaZkq",ghana vs south korea school children jubilate in grand style as black stars win match video melts many hearts read more ghanablackstars gha ghana worldcup2022 ,0.42666666666666664,0.5666666666666667,positive,0.0,0.772,0.228,0.7783,159,25
670,"Kofi Kinaata makes German restaurant garnish Ghana flag on plate with bell pepper, cracks ribs with Fante accent Read more:
#Kofi #Ghanaians #Ghana #funniesttweets https://t.co/6qDu24tuzG",kofi kinaata makes german restaurant garnish ghana flag on plate with bell pepper cracks ribs with fante accent read more kofi ghanaians ghana funniesttweets ,0.25,0.25,neutral,0.0,1.0,0.0,0.0,158,24
671,"Fella Makafui poses with Lambo, drops stunning photos amidst divorce rumours with Medikal, many gush over her Read more: 
#fella #Lamborghini #Ghana
https://t.co/HGR2Meqbcv",fella makafui poses with lambo drops stunning photos amidst divorce rumours with medikal many gush over her read more fella lamborghini ghana ,0.5,0.6666666666666666,positive,0.0,0.89,0.11,0.3818,142,22
672,"King Promise's lookalike spotted as a cameraman at World Cup in Qatar, viral photo sparks reactions Read more:
#Ghana #GhanaMusic #LOOKS #FIFAWorldCupQatar2022

https://t.co/bakwPaWB2B",king promise lookalike spotted as cameraman at world cup in qatar viral photo sparks reactions read more ghana ghanamusic looks fifaworldcupqatar2022 ,0.5,0.5,positive,0.0,0.897,0.103,0.3182,150,21
673,"Osei Kwame Despite: Ghanaian millionaire rocks in blue outfit, shows off Bugatti and Benz in photos: ""One of the Realest GOAT"" Read more: 
#GOAT𓃵 #Bugatti #GHA #Ghana
https://t.co/txweXLJSvb",osei kwame despite ghanaian millionaire rocks in blue outfit shows off bugatti and benz in photos one of the realest goat read more goat bugatti gha ghana ,0.25,0.3,neutral,0.0,1.0,0.0,0.0,155,27
674,"Reasons for advancing Ghana 
https://t.co/OSCcdmA3RJ 

Why is Saekhee on our side?
Before we... 
#Ghana #reason 
https://t.co/OSCcdmA3RJ",reasons for advancing ghana why is saekhee on our side before we ghana reason ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,78,14
675,"[World Cup Star] #Southkorea's player number 9 #ChoGuesung who scored two goals yesterday against #Ghana ❤️🇰🇷

#ghanavskorea #korea #WorldCup2022 #Qatar2022 #조규성 #월드컵 

Visit for more:
 https://t.co/IvJIGpyXx6 https://t.co/YV0PJ4bkaJ", world cup star southkorea player number 9 choguesung who scored two goals yesterday against ghana ghanavskorea korea worldcup2022 qatar2022 visit for more ,0.5,0.5,positive,0.0,0.939,0.061,0.0772,156,22
676,"Congrats #ghanablackstars #Ghana... so proud.of the way you guys played yesterday // loved the energy, confidence and all...
You guys rock 💪",congrats ghanablackstars ghana so proud of the way you guys played yesterday loved the energy confidence and all you guys rock ,0.75,0.9,positive,0.0,0.44,0.56,0.9589,127,21
677,"Favorite player at the #WorldCup2022 that I didn't know much about before the tournament started has to be #kudus on #ghana... plays hard/with a lot of passion, running all over the place, and scoring some great opportunistic goals out of nowhere to put his team over the top",favorite player at the worldcup2022 that didn know much about before the tournament started has to be kudus on ghana plays hard with lot of passion running all over the place and scoring some great opportunistic goals out of nowhere to put his team over the top,0.3416666666666667,0.5983333333333334,positive,0.044,0.709,0.246,0.9081,261,47
678,"Success is expensive for those who don't have courage. Fear is not an excuse if you can't take the risk, you will only be successful in your dreams.
Congratulations on today’s winning ✅✅✅✅
#البرازيل_سويسرا #Ghana #AFLDraft #hungrylikealion #HollywoodbetsCyberMonday #Uyajola99 https://t.co/533xTgWyaw",success is expensive for those who don have courage fear is not an excuse if you can take the risk you will only be successful in your dreams congratulations on today winning ghana afldraft hungrylikealion hollywoodbetscybermonday uyajola99 ,0.16666666666666666,0.5750000000000001,positive,0.118,0.507,0.375,0.9449,241,37
679,Make the best of the world cup. Increase your winning chances with predictions by Prediktr #Qatar2022 #FIFAWorldCup Try for 14days for free https://t.co/NUmP4MsDFf #QatarWorldCup2022 #Ghana #SouthKorea #MatchDay #TrendingNow https://t.co/xiINtuZA3N,make the best of the world cup increase your winning chances with predictions by prediktr qatar2022 fifaworldcup try for 14days for free qatarworldcup2022 ghana southkorea matchday trendingnow ,0.6333333333333333,0.6166666666666667,positive,0.0,0.595,0.405,0.9325,193,27
680,Make the best of the world cup. Increase your winning chances with predictions by Prediktr #Qatar2022 #FIFAWorldCup Try for 14days for free https://t.co/x5rRVUrEWc #QatarWorldCup2022 #Ghana #SouthKorea #MatchDay #TrendingNow https://t.co/0FldmINhCY,make the best of the world cup increase your winning chances with predictions by prediktr qatar2022 fifaworldcup try for 14days for free qatarworldcup2022 ghana southkorea matchday trendingnow ,0.6333333333333333,0.6166666666666667,positive,0.0,0.595,0.405,0.9325,193,27
681,"Update on Chef #Jobs
#Ambassador (Industry Lead Generation)

Culinary Director- #Geelong- 120-140K

Executive Chef- #Ghana

Executive Chef #Zanzibar

Executive Chef- #Kenya

#axeljob #CyberMonday #MondayMotivation #Jobs #MasterChef #news https://t.co/6kwhzS4r5i",update on chef jobs ambassador industry lead generation culinary director geelong 120 140k executive chef ghana executive chef zanzibar executive chef kenya axeljob cybermonday mondaymotivation jobs masterchef news ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,215,28
682,That's the African spirit!😂🇬🇭🌍 #Ghana https://t.co/zNOGYb8K0z,that the african spirit ghana ,0.0,0.0,positive,0.0,0.702,0.298,0.1779,30,5
683,"[#Football]
Mohammed Kudus scored twice as #Ghana beat #SouthKorea 3-2 in a pulsating World Cup encounter yesterday to keep their World Cup hopes alive and leave Paulo Bento’s side facing an early exit. #borneobulletin #fifaworldcup #sports #qatar
https://t.co/fDK56kRR7R", football mohammed kudus scored twice as ghana beat southkorea 3 2 in pulsating world cup encounter yesterday to keep their world cup hopes alive and leave paulo bento side facing an early exit borneobulletin fifaworldcup sports qatar ,0.1,0.35,positive,0.031,0.829,0.14,0.6369,235,37
684,"""How To Load A Crossbow trips and Advance in 2023""
Crossbows are heavy machines that require careful loading.
Read More: https://t.co/o2Hra8Ma4w
#hunting #hunt #Apple #Canelo #Portugal #China
#Casemiro #Ghana #Balenciaga #FreeSpeech #turkeyhunting https://t.co/KtobHwuMz6", how to load crossbow trips and advance in 2023 crossbows are heavy machines that require careful loading read more hunting hunt apple canelo portugal china casemiro ghana balenciaga freespeech turkeyhunting ,0.06666666666666665,0.6666666666666666,positive,0.0,0.948,0.052,0.1531,208,30
